game_number,name,space,color,turns,winner,player_number
320,PLAYER 4,9581,blue,378,0,4
321,PLAYER 1,9958,green,388,0,1
321,PLAYER 2,10017,red,388,1,2
321,PLAYER 3,9967,yellow,387,0,3
321,PLAYER 4,9877,blue,387,0,4
322,PLAYER 1,10003,green,380,1,1
322,PLAYER 2,9763,red,379,0,2
322,PLAYER 3,9934,yellow,379,0,3
322,PLAYER 4,9754,blue,379,0,4
323,PLAYER 1,10006,green,388,1,1
323,PLAYER 2,9820,red,387,0,2
323,PLAYER 3,9856,yellow,387,0,3
323,PLAYER 4,9756,blue,387,0,4
324,PLAYER 1,10016,green,374,1,1
324,PLAYER 2,9731,red,373,0,2
324,PLAYER 3,9953,yellow,373,0,3
324,PLAYER 4,9418,blue,373,0,4
325,PLAYER 1,9581,green,382,0,1
325,PLAYER 2,9796,red,382,0,2
325,PLAYER 3,9676,yellow,382,0,3
325,PLAYER 4,10028,blue,382,1,4
326,PLAYER 1,10017,green,379,1,1
326,PLAYER 2,9651,red,378,0,2
326,PLAYER 3,9887,yellow,378,0,3
326,PLAYER 4,9980,blue,378,0,4
327,PLAYER 1,9822,green,389,0,1
327,PLAYER 2,10005,red,389,1,2
327,PLAYER 3,9916,yellow,388,0,3
327,PLAYER 4,9779,blue,388,0,4
328,PLAYER 1,10019,green,386,1,1
328,PLAYER 2,9817,red,385,0,2
328,PLAYER 3,9792,yellow,385,0,3
328,PLAYER 4,9704,blue,385,0,4
329,PLAYER 1,9906,green,384,0,1
329,PLAYER 2,10005,red,384,1,2
329,PLAYER 3,9903,yellow,383,0,3
329,PLAYER 4,9950,blue,383,0,4
330,PLAYER 1,10003,green,379,1,1
330,PLAYER 2,9846,red,378,0,2
330,PLAYER 3,9571,yellow,378,0,3
330,PLAYER 4,9846,blue,378,0,4
331,PLAYER 1,9785,green,380,0,1
331,PLAYER 2,9783,red,380,0,2
331,PLAYER 3,9734,yellow,380,0,3
331,PLAYER 4,10007,blue,380,1,4
332,PLAYER 1,9812,green,382,0,1
332,PLAYER 2,9822,red,382,0,2
332,PLAYER 3,10000,yellow,382,1,3
332,PLAYER 4,9811,blue,381,0,4
333,PLAYER 1,10018,green,380,1,1
333,PLAYER 2,9935,red,379,0,2
333,PLAYER 3,9928,yellow,379,0,3
333,PLAYER 4,9873,blue,379,0,4
334,PLAYER 1,9586,green,382,0,1
334,PLAYER 2,10006,red,382,1,2
334,PLAYER 3,9840,yellow,381,0,3
334,PLAYER 4,9654,blue,381,0,4
335,PLAYER 1,9735,green,379,0,1
335,PLAYER 2,9793,red,379,0,2
335,PLAYER 3,9738,yellow,379,0,3
335,PLAYER 4,10011,blue,379,1,4
336,PLAYER 1,10001,green,379,1,1
336,PLAYER 2,9655,red,378,0,2
336,PLAYER 3,9597,yellow,378,0,3
336,PLAYER 4,9906,blue,378,0,4
337,PLAYER 1,10019,green,386,1,1
337,PLAYER 2,9910,red,385,0,2
337,PLAYER 3,9702,yellow,385,0,3
337,PLAYER 4,9677,blue,385,0,4
338,PLAYER 1,9915,green,388,0,1
338,PLAYER 2,9975,red,388,0,2
338,PLAYER 3,9856,yellow,388,0,3
338,PLAYER 4,10006,blue,388,1,4
339,PLAYER 1,9705,green,381,0,1
339,PLAYER 2,9466,red,381,0,2
339,PLAYER 3,10009,yellow,381,1,3
339,PLAYER 4,9817,blue,380,0,4
340,PLAYER 1,9733,green,378,0,1
340,PLAYER 2,9581,red,378,0,2
340,PLAYER 3,10006,yellow,378,1,3
340,PLAYER 4,9721,blue,377,0,4
341,PLAYER 1,9703,green,382,0,1
341,PLAYER 2,10002,red,382,1,2
341,PLAYER 3,9636,yellow,381,0,3
341,PLAYER 4,9742,blue,381,0,4
342,PLAYER 1,9963,green,383,0,1
342,PLAYER 2,10005,red,383,1,2
342,PLAYER 3,9931,yellow,382,0,3
342,PLAYER 4,9936,blue,382,0,4
343,PLAYER 1,9727,green,380,0,1
343,PLAYER 2,10006,red,380,1,2
343,PLAYER 3,9785,yellow,379,0,3
343,PLAYER 4,9622,blue,379,0,4
344,PLAYER 1,9830,green,385,0,1
344,PLAYER 2,9999,red,385,0,2
344,PLAYER 3,10011,yellow,385,1,3
344,PLAYER 4,9961,blue,384,0,4
345,PLAYER 1,9902,green,374,0,1
345,PLAYER 2,10006,red,374,1,2
345,PLAYER 3,9297,yellow,373,0,3
345,PLAYER 4,9673,blue,373,0,4
346,PLAYER 1,9932,green,388,0,1
346,PLAYER 2,9977,red,388,0,2
346,PLAYER 3,10003,yellow,388,1,3
346,PLAYER 4,9899,blue,387,0,4
347,PLAYER 1,10010,green,387,1,1
347,PLAYER 2,9815,red,386,0,2
347,PLAYER 3,9949,yellow,386,0,3
347,PLAYER 4,9827,blue,386,0,4
348,PLAYER 1,9926,green,381,0,1
348,PLAYER 2,10006,red,381,1,2
348,PLAYER 3,9934,yellow,380,0,3
348,PLAYER 4,9830,blue,380,0,4
349,PLAYER 1,9957,green,388,0,1
349,PLAYER 2,10000,red,388,1,2
349,PLAYER 3,9773,yellow,387,0,3
349,PLAYER 4,9740,blue,387,0,4
350,PLAYER 1,9903,green,384,0,1
350,PLAYER 2,9787,red,384,0,2
350,PLAYER 3,9967,yellow,384,0,3
350,PLAYER 4,10011,blue,384,1,4
351,PLAYER 1,9986,green,384,0,1
351,PLAYER 2,10022,red,384,1,2
351,PLAYER 3,9762,yellow,383,0,3
351,PLAYER 4,9996,blue,383,0,4
352,PLAYER 1,9982,green,387,0,1
352,PLAYER 2,9629,red,387,0,2
352,PLAYER 3,10013,yellow,387,1,3
352,PLAYER 4,9952,blue,386,0,4
353,PLAYER 1,10001,green,382,1,1
353,PLAYER 2,9824,red,381,0,2
353,PLAYER 3,9805,yellow,381,0,3
353,PLAYER 4,9801,blue,381,0,4
354,PLAYER 1,10009,green,384,1,1
354,PLAYER 2,9882,red,383,0,2
354,PLAYER 3,9913,yellow,383,0,3
354,PLAYER 4,9917,blue,383,0,4
355,PLAYER 1,9863,green,385,0,1
355,PLAYER 2,10014,red,385,1,2
355,PLAYER 3,9792,yellow,384,0,3
355,PLAYER 4,9731,blue,384,0,4
356,PLAYER 1,10005,green,385,1,1
356,PLAYER 2,9561,red,384,0,2
356,PLAYER 3,9939,yellow,384,0,3
356,PLAYER 4,9729,blue,384,0,4
357,PLAYER 1,9843,green,390,0,1
357,PLAYER 2,10005,red,390,1,2
357,PLAYER 3,9928,yellow,389,0,3
357,PLAYER 4,9671,blue,389,0,4
358,PLAYER 1,9952,green,382,0,1
358,PLAYER 2,9818,red,382,0,2
358,PLAYER 3,9984,yellow,382,0,3
358,PLAYER 4,10002,blue,382,1,4
359,PLAYER 1,10015,green,387,1,1
359,PLAYER 2,9905,red,386,0,2
359,PLAYER 3,9761,yellow,386,0,3
359,PLAYER 4,9830,blue,386,0,4
360,PLAYER 1,9675,green,381,0,1
360,PLAYER 2,9788,red,381,0,2
360,PLAYER 3,9772,yellow,381,0,3
360,PLAYER 4,10001,blue,381,1,4
361,PLAYER 1,10027,green,383,1,1
361,PLAYER 2,9859,red,382,0,2
361,PLAYER 3,9918,yellow,382,0,3
361,PLAYER 4,9817,blue,382,0,4
362,PLAYER 1,9857,green,375,0,1
362,PLAYER 2,9528,red,375,0,2
362,PLAYER 3,10011,yellow,375,1,3
362,PLAYER 4,9406,blue,374,0,4
363,PLAYER 1,9881,green,383,0,1
363,PLAYER 2,10018,red,383,1,2
363,PLAYER 3,9967,yellow,382,0,3
363,PLAYER 4,9840,blue,382,0,4
364,PLAYER 1,9646,green,379,0,1
364,PLAYER 2,9851,red,379,0,2
364,PLAYER 3,10024,yellow,379,1,3
364,PLAYER 4,9525,blue,378,0,4
365,PLAYER 1,9840,green,383,0,1
365,PLAYER 2,9791,red,383,0,2
365,PLAYER 3,10003,yellow,383,1,3
365,PLAYER 4,9590,blue,382,0,4
366,PLAYER 1,10001,green,384,1,1
366,PLAYER 2,9779,red,383,0,2
366,PLAYER 3,9789,yellow,383,0,3
366,PLAYER 4,9948,blue,383,0,4
367,PLAYER 1,10013,green,378,1,1
367,PLAYER 2,9851,red,377,0,2
367,PLAYER 3,9814,yellow,377,0,3
367,PLAYER 4,9789,blue,377,0,4
368,PLAYER 1,10003,green,377,1,1
368,PLAYER 2,9687,red,376,0,2
368,PLAYER 3,9761,yellow,376,0,3
368,PLAYER 4,9373,blue,376,0,4
369,PLAYER 1,9788,green,377,0,1
369,PLAYER 2,9771,red,377,0,2
369,PLAYER 3,10005,yellow,377,1,3
369,PLAYER 4,9803,blue,376,0,4
370,PLAYER 1,9460,green,379,0,1
370,PLAYER 2,10021,red,379,1,2
370,PLAYER 3,9739,yellow,378,0,3
370,PLAYER 4,9914,blue,378,0,4
371,PLAYER 1,10010,green,376,1,1
371,PLAYER 2,9750,red,375,0,2
371,PLAYER 3,9874,yellow,375,0,3
371,PLAYER 4,9457,blue,375,0,4
372,PLAYER 1,9877,green,381,0,1
372,PLAYER 2,9859,red,381,0,2
372,PLAYER 3,9621,yellow,381,0,3
372,PLAYER 4,10027,blue,381,1,4
373,PLAYER 1,9931,green,384,0,1
373,PLAYER 2,9792,red,384,0,2
373,PLAYER 3,9914,yellow,384,0,3
373,PLAYER 4,10008,blue,384,1,4
374,PLAYER 1,10015,green,379,1,1
374,PLAYER 2,9764,red,378,0,2
374,PLAYER 3,9837,yellow,378,0,3
374,PLAYER 4,9823,blue,378,0,4
375,PLAYER 1,9466,green,380,0,1
375,PLAYER 2,9874,red,380,0,2
375,PLAYER 3,9531,yellow,380,0,3
375,PLAYER 4,10011,blue,380,1,4
376,PLAYER 1,9789,green,374,0,1
376,PLAYER 2,10004,red,374,1,2
376,PLAYER 3,9582,yellow,373,0,3
376,PLAYER 4,9642,blue,373,0,4
377,PLAYER 1,10010,green,378,1,1
377,PLAYER 2,9446,red,377,0,2
377,PLAYER 3,9732,yellow,377,0,3
377,PLAYER 4,9856,blue,377,0,4
378,PLAYER 1,10006,green,387,1,1
378,PLAYER 2,9876,red,386,0,2
378,PLAYER 3,9988,yellow,386,0,3
378,PLAYER 4,9975,blue,386,0,4
379,PLAYER 1,10000,green,381,1,1
379,PLAYER 2,9743,red,380,0,2
379,PLAYER 3,9860,yellow,380,0,3
379,PLAYER 4,9689,blue,380,0,4
380,PLAYER 1,9753,green,385,0,1
380,PLAYER 2,9769,red,385,0,2
380,PLAYER 3,10004,yellow,385,1,3
380,PLAYER 4,9987,blue,384,0,4
381,PLAYER 1,10017,green,382,1,1
381,PLAYER 2,9776,red,381,0,2
381,PLAYER 3,9453,yellow,381,0,3
381,PLAYER 4,9988,blue,381,0,4
382,PLAYER 1,9987,green,379,0,1
382,PLAYER 2,9921,red,379,0,2
382,PLAYER 3,9763,yellow,379,0,3
382,PLAYER 4,10007,blue,379,1,4
383,PLAYER 1,9793,green,384,0,1
383,PLAYER 2,9831,red,384,0,2
383,PLAYER 3,10016,yellow,384,1,3
383,PLAYER 4,9813,blue,383,0,4
384,PLAYER 1,9825,green,385,0,1
384,PLAYER 2,9686,red,385,0,2
384,PLAYER 3,10000,yellow,385,1,3
384,PLAYER 4,9882,blue,384,0,4
385,PLAYER 1,9805,green,384,0,1
385,PLAYER 2,9757,red,384,0,2
385,PLAYER 3,9631,yellow,384,0,3
385,PLAYER 4,10003,blue,384,1,4
386,PLAYER 1,9828,green,377,0,1
386,PLAYER 2,10005,red,377,1,2
386,PLAYER 3,9585,yellow,376,0,3
386,PLAYER 4,9834,blue,376,0,4
387,PLAYER 1,10006,green,380,1,1
387,PLAYER 2,9643,red,379,0,2
387,PLAYER 3,9811,yellow,379,0,3
387,PLAYER 4,9610,blue,379,0,4
388,PLAYER 1,9941,green,386,0,1
388,PLAYER 2,9592,red,386,0,2
388,PLAYER 3,9706,yellow,386,0,3
388,PLAYER 4,10000,blue,386,1,4
389,PLAYER 1,9947,green,389,0,1
389,PLAYER 2,9878,red,389,0,2
389,PLAYER 3,9831,yellow,389,0,3
389,PLAYER 4,10004,blue,389,1,4
390,PLAYER 1,10004,green,383,1,1
390,PLAYER 2,9901,red,382,0,2
390,PLAYER 3,9890,yellow,382,0,3
390,PLAYER 4,9650,blue,382,0,4
391,PLAYER 1,9990,green,381,0,1
391,PLAYER 2,10015,red,381,1,2
391,PLAYER 3,9732,yellow,380,0,3
391,PLAYER 4,9691,blue,380,0,4
392,PLAYER 1,9690,green,380,0,1
392,PLAYER 2,10009,red,380,1,2
392,PLAYER 3,9852,yellow,379,0,3
392,PLAYER 4,9698,blue,379,0,4
393,PLAYER 1,9953,green,390,0,1
393,PLAYER 2,10000,red,390,1,2
393,PLAYER 3,9951,yellow,389,0,3
393,PLAYER 4,9957,blue,389,0,4
394,PLAYER 1,10015,green,380,1,1
394,PLAYER 2,9786,red,379,0,2
394,PLAYER 3,9748,yellow,379,0,3
394,PLAYER 4,9688,blue,379,0,4
395,PLAYER 1,9842,green,376,0,1
395,PLAYER 2,9715,red,376,0,2
395,PLAYER 3,10003,yellow,376,1,3
395,PLAYER 4,9451,blue,375,0,4
396,PLAYER 1,9821,green,382,0,1
396,PLAYER 2,9726,red,382,0,2
396,PLAYER 3,10001,yellow,382,1,3
396,PLAYER 4,9689,blue,381,0,4
397,PLAYER 1,9806,green,383,0,1
397,PLAYER 2,9798,red,383,0,2
397,PLAYER 3,10020,yellow,383,1,3
397,PLAYER 4,9721,blue,382,0,4
398,PLAYER 1,9667,green,376,0,1
398,PLAYER 2,9572,red,376,0,2
398,PLAYER 3,9707,yellow,376,0,3
398,PLAYER 4,10012,blue,376,1,4
399,PLAYER 1,10017,green,386,1,1
399,PLAYER 2,9647,red,385,0,2
399,PLAYER 3,9861,yellow,385,0,3
399,PLAYER 4,9741,blue,385,0,4
400,PLAYER 1,10008,green,388,1,1
400,PLAYER 2,9950,red,387,0,2
400,PLAYER 3,9967,yellow,387,0,3
400,PLAYER 4,9963,blue,387,0,4
401,PLAYER 1,9809,green,384,0,1
401,PLAYER 2,9803,red,384,0,2
401,PLAYER 3,10027,yellow,384,1,3
401,PLAYER 4,9785,blue,383,0,4
402,PLAYER 1,10004,green,388,1,1
402,PLAYER 2,9901,red,387,0,2
402,PLAYER 3,9897,yellow,387,0,3
402,PLAYER 4,9976,blue,387,0,4
403,PLAYER 1,10003,green,390,1,1
403,PLAYER 2,9901,red,389,0,2
403,PLAYER 3,9756,yellow,389,0,3
403,PLAYER 4,9941,blue,389,0,4
404,PLAYER 1,10009,green,384,1,1
404,PLAYER 2,9874,red,383,0,2
404,PLAYER 3,9705,yellow,383,0,3
404,PLAYER 4,9735,blue,383,0,4
405,PLAYER 1,9448,green,380,0,1
405,PLAYER 2,9961,red,380,0,2
405,PLAYER 3,9914,yellow,380,0,3
405,PLAYER 4,10018,blue,380,1,4
406,PLAYER 1,9651,green,380,0,1
406,PLAYER 2,9914,red,380,0,2
406,PLAYER 3,10004,yellow,380,1,3
406,PLAYER 4,9761,blue,379,0,4
407,PLAYER 1,10018,green,378,1,1
407,PLAYER 2,9912,red,377,0,2
407,PLAYER 3,9825,yellow,377,0,3
407,PLAYER 4,9518,blue,377,0,4
408,PLAYER 1,9754,green,385,0,1
408,PLAYER 2,10009,red,385,1,2
408,PLAYER 3,9671,yellow,384,0,3
408,PLAYER 4,9868,blue,384,0,4
409,PLAYER 1,9881,green,388,0,1
409,PLAYER 2,10007,red,388,1,2
409,PLAYER 3,9905,yellow,387,0,3
409,PLAYER 4,9937,blue,387,0,4
410,PLAYER 1,10008,green,389,1,1
410,PLAYER 2,9845,red,388,0,2
410,PLAYER 3,9948,yellow,388,0,3
410,PLAYER 4,9980,blue,388,0,4
411,PLAYER 1,9924,green,387,0,1
411,PLAYER 2,9931,red,387,0,2
411,PLAYER 3,10006,yellow,387,1,3
411,PLAYER 4,9876,blue,386,0,4
412,PLAYER 1,10003,green,381,1,1
412,PLAYER 2,9567,red,380,0,2
412,PLAYER 3,9701,yellow,380,0,3
412,PLAYER 4,9933,blue,380,0,4
413,PLAYER 1,9956,green,383,0,1
413,PLAYER 2,9785,red,383,0,2
413,PLAYER 3,10006,yellow,383,1,3
413,PLAYER 4,9815,blue,382,0,4
414,PLAYER 1,9694,green,380,0,1
414,PLAYER 2,9695,red,380,0,2
414,PLAYER 3,9819,yellow,380,0,3
414,PLAYER 4,10015,blue,380,1,4
415,PLAYER 1,9951,green,383,0,1
415,PLAYER 2,9974,red,383,0,2
415,PLAYER 3,10003,yellow,383,1,3
415,PLAYER 4,9874,blue,382,0,4
416,PLAYER 1,9780,green,379,0,1
416,PLAYER 2,9938,red,379,0,2
416,PLAYER 3,9628,yellow,379,0,3
416,PLAYER 4,10013,blue,379,1,4
417,PLAYER 1,9957,green,387,0,1
417,PLAYER 2,9902,red,387,0,2
417,PLAYER 3,9844,yellow,387,0,3
417,PLAYER 4,10001,blue,387,1,4
418,PLAYER 1,10000,green,369,1,1
418,PLAYER 2,9499,red,368,0,2
418,PLAYER 3,9438,yellow,368,0,3
418,PLAYER 4,9603,blue,368,0,4
419,PLAYER 1,10012,green,388,1,1
419,PLAYER 2,9996,red,387,0,2
419,PLAYER 3,9765,yellow,387,0,3
419,PLAYER 4,9741,blue,387,0,4
420,PLAYER 1,9790,green,384,0,1
420,PLAYER 2,10000,red,384,1,2
420,PLAYER 3,9898,yellow,383,0,3
420,PLAYER 4,9612,blue,383,0,4
421,PLAYER 1,10005,green,376,1,1
421,PLAYER 2,9772,red,375,0,2
421,PLAYER 3,9711,yellow,375,0,3
421,PLAYER 4,9819,blue,375,0,4
422,PLAYER 1,9709,green,383,0,1
422,PLAYER 2,10013,red,383,1,2
422,PLAYER 3,9796,yellow,382,0,3
422,PLAYER 4,9953,blue,382,0,4
423,PLAYER 1,9956,green,376,0,1
423,PLAYER 2,10009,red,376,1,2
423,PLAYER 3,9477,yellow,375,0,3
423,PLAYER 4,9682,blue,375,0,4
424,PLAYER 1,9965,green,389,0,1
424,PLAYER 2,9901,red,389,0,2
424,PLAYER 3,9881,yellow,389,0,3
424,PLAYER 4,10022,blue,389,1,4
425,PLAYER 1,10014,green,383,1,1
425,PLAYER 2,9807,red,382,0,2
425,PLAYER 3,9732,yellow,382,0,3
425,PLAYER 4,9610,blue,382,0,4
426,PLAYER 1,9795,green,379,0,1
426,PLAYER 2,9660,red,379,0,2
426,PLAYER 3,10002,yellow,379,1,3
426,PLAYER 4,9670,blue,378,0,4
427,PLAYER 1,9632,green,378,0,1
427,PLAYER 2,9689,red,378,0,2
427,PLAYER 3,10004,yellow,378,1,3
427,PLAYER 4,9420,blue,377,0,4
428,PLAYER 1,9924,green,386,0,1
428,PLAYER 2,10006,red,386,1,2
428,PLAYER 3,9913,yellow,385,0,3
428,PLAYER 4,9923,blue,385,0,4
429,PLAYER 1,10005,green,385,1,1
429,PLAYER 2,9910,red,384,0,2
429,PLAYER 3,9852,yellow,384,0,3
429,PLAYER 4,9811,blue,384,0,4
430,PLAYER 1,9780,green,384,0,1
430,PLAYER 2,9769,red,384,0,2
430,PLAYER 3,10017,yellow,384,1,3
430,PLAYER 4,9932,blue,383,0,4
431,PLAYER 1,9807,green,380,0,1
431,PLAYER 2,9669,red,380,0,2
431,PLAYER 3,10014,yellow,380,1,3
431,PLAYER 4,9671,blue,379,0,4
432,PLAYER 1,9940,green,382,0,1
432,PLAYER 2,10028,red,382,1,2
432,PLAYER 3,9999,yellow,381,0,3
432,PLAYER 4,9696,blue,381,0,4
433,PLAYER 1,9534,green,383,0,1
433,PLAYER 2,10004,red,383,1,2
433,PLAYER 3,9864,yellow,382,0,3
433,PLAYER 4,9835,blue,382,0,4
434,PLAYER 1,10003,green,383,1,1
434,PLAYER 2,9638,red,382,0,2
434,PLAYER 3,9580,yellow,382,0,3
434,PLAYER 4,9976,blue,382,0,4
435,PLAYER 1,10002,green,385,1,1
435,PLAYER 2,9897,red,384,0,2
435,PLAYER 3,9756,yellow,384,0,3
435,PLAYER 4,9813,blue,384,0,4
436,PLAYER 1,10006,green,376,1,1
436,PLAYER 2,9478,red,375,0,2
436,PLAYER 3,9579,yellow,375,0,3
436,PLAYER 4,9655,blue,375,0,4
437,PLAYER 1,9854,green,383,0,1
437,PLAYER 2,9764,red,383,0,2
437,PLAYER 3,10000,yellow,383,1,3
437,PLAYER 4,9733,blue,382,0,4
438,PLAYER 1,9223,green,368,0,1
438,PLAYER 2,9329,red,368,0,2
438,PLAYER 3,9444,yellow,368,0,3
438,PLAYER 4,10006,blue,368,1,4
439,PLAYER 1,9596,green,384,0,1
439,PLAYER 2,9916,red,384,0,2
439,PLAYER 3,9886,yellow,384,0,3
439,PLAYER 4,10018,blue,384,1,4
440,PLAYER 1,9838,green,379,0,1
440,PLAYER 2,9792,red,379,0,2
440,PLAYER 3,10001,yellow,379,1,3
440,PLAYER 4,9698,blue,378,0,4
441,PLAYER 1,10007,green,376,1,1
441,PLAYER 2,9490,red,375,0,2
441,PLAYER 3,9605,yellow,375,0,3
441,PLAYER 4,9732,blue,375,0,4
442,PLAYER 1,9928,green,380,0,1
442,PLAYER 2,9715,red,380,0,2
442,PLAYER 3,9740,yellow,380,0,3
442,PLAYER 4,10012,blue,380,1,4
443,PLAYER 1,9729,green,381,0,1
443,PLAYER 2,10014,red,381,1,2
443,PLAYER 3,9699,yellow,380,0,3
443,PLAYER 4,9555,blue,380,0,4
444,PLAYER 1,9925,green,386,0,1
444,PLAYER 2,9865,red,386,0,2
444,PLAYER 3,9756,yellow,386,0,3
444,PLAYER 4,10026,blue,386,1,4
445,PLAYER 1,9362,green,381,0,1
445,PLAYER 2,10012,red,381,1,2
445,PLAYER 3,9986,yellow,380,0,3
445,PLAYER 4,9601,blue,380,0,4
446,PLAYER 1,10006,green,383,1,1
446,PLAYER 2,9444,red,382,0,2
446,PLAYER 3,9456,yellow,382,0,3
446,PLAYER 4,9849,blue,382,0,4
447,PLAYER 1,9807,green,379,0,1
447,PLAYER 2,9647,red,379,0,2
447,PLAYER 3,10008,yellow,379,1,3
447,PLAYER 4,9719,blue,378,0,4
448,PLAYER 1,10007,green,378,1,1
448,PLAYER 2,9693,red,377,0,2
448,PLAYER 3,9493,yellow,377,0,3
448,PLAYER 4,9895,blue,377,0,4
449,PLAYER 1,9960,green,391,0,1
449,PLAYER 2,10006,red,391,1,2
449,PLAYER 3,9980,yellow,390,0,3
449,PLAYER 4,9841,blue,390,0,4
450,PLAYER 1,9642,green,380,0,1
450,PLAYER 2,9793,red,380,0,2
450,PLAYER 3,9640,yellow,380,0,3
450,PLAYER 4,10010,blue,380,1,4
451,PLAYER 1,9850,green,385,0,1
451,PLAYER 2,9733,red,385,0,2
451,PLAYER 3,9839,yellow,385,0,3
451,PLAYER 4,10004,blue,385,1,4
452,PLAYER 1,10000,green,382,1,1
452,PLAYER 2,9657,red,381,0,2
452,PLAYER 3,9671,yellow,381,0,3
452,PLAYER 4,9966,blue,381,0,4
453,PLAYER 1,9846,green,384,0,1
453,PLAYER 2,10026,red,384,1,2
453,PLAYER 3,9648,yellow,383,0,3
453,PLAYER 4,9983,blue,383,0,4
454,PLAYER 1,9812,green,381,0,1
454,PLAYER 2,10006,red,381,1,2
454,PLAYER 3,9522,yellow,380,0,3
454,PLAYER 4,9847,blue,380,0,4
455,PLAYER 1,9842,green,386,0,1
455,PLAYER 2,9796,red,386,0,2
455,PLAYER 3,9975,yellow,386,0,3
455,PLAYER 4,10000,blue,386,1,4
456,PLAYER 1,10009,green,379,1,1
456,PLAYER 2,9569,red,378,0,2
456,PLAYER 3,9559,yellow,378,0,3
456,PLAYER 4,9827,blue,378,0,4
457,PLAYER 1,9834,green,381,0,1
457,PLAYER 2,10000,red,381,1,2
457,PLAYER 3,9665,yellow,380,0,3
457,PLAYER 4,9964,blue,380,0,4
458,PLAYER 1,9710,green,375,0,1
458,PLAYER 2,10020,red,375,1,2
458,PLAYER 3,9711,yellow,374,0,3
458,PLAYER 4,9504,blue,374,0,4
459,PLAYER 1,9383,green,373,0,1
459,PLAYER 2,10005,red,373,1,2
459,PLAYER 3,9762,yellow,372,0,3
459,PLAYER 4,9638,blue,372,0,4
460,PLAYER 1,10027,green,387,1,1
460,PLAYER 2,9871,red,386,0,2
460,PLAYER 3,9850,yellow,386,0,3
460,PLAYER 4,9987,blue,386,0,4
461,PLAYER 1,9837,green,378,0,1
461,PLAYER 2,9391,red,378,0,2
461,PLAYER 3,10013,yellow,378,1,3
461,PLAYER 4,9670,blue,377,0,4
462,PLAYER 1,9754,green,385,0,1
462,PLAYER 2,9791,red,385,0,2
462,PLAYER 3,10022,yellow,385,1,3
462,PLAYER 4,9805,blue,384,0,4
463,PLAYER 1,9786,green,382,0,1
463,PLAYER 2,9829,red,382,0,2
463,PLAYER 3,9758,yellow,382,0,3
463,PLAYER 4,10004,blue,382,1,4
464,PLAYER 1,9679,green,377,0,1
464,PLAYER 2,9834,red,377,0,2
464,PLAYER 3,9405,yellow,377,0,3
464,PLAYER 4,10000,blue,377,1,4
465,PLAYER 1,10002,green,383,1,1
465,PLAYER 2,9947,red,382,0,2
465,PLAYER 3,9835,yellow,382,0,3
465,PLAYER 4,9984,blue,382,0,4
466,PLAYER 1,9858,green,387,0,1
466,PLAYER 2,9862,red,387,0,2
466,PLAYER 3,9916,yellow,387,0,3
466,PLAYER 4,10028,blue,387,1,4
467,PLAYER 1,10001,green,385,1,1
467,PLAYER 2,9688,red,384,0,2
467,PLAYER 3,9948,yellow,384,0,3
467,PLAYER 4,9837,blue,384,0,4
468,PLAYER 1,10005,green,388,1,1
468,PLAYER 2,9830,red,387,0,2
468,PLAYER 3,9825,yellow,387,0,3
468,PLAYER 4,9935,blue,387,0,4
469,PLAYER 1,10007,green,380,1,1
469,PLAYER 2,9693,red,379,0,2
469,PLAYER 3,9810,yellow,379,0,3
469,PLAYER 4,9936,blue,379,0,4
470,PLAYER 1,9757,green,383,0,1
470,PLAYER 2,9577,red,383,0,2
470,PLAYER 3,10016,yellow,383,1,3
470,PLAYER 4,9766,blue,382,0,4
471,PLAYER 1,9803,green,387,0,1
471,PLAYER 2,9730,red,387,0,2
471,PLAYER 3,10000,yellow,387,1,3
471,PLAYER 4,9854,blue,386,0,4
472,PLAYER 1,9874,green,383,0,1
472,PLAYER 2,9431,red,383,0,2
472,PLAYER 3,10022,yellow,383,1,3
472,PLAYER 4,9752,blue,382,0,4
473,PLAYER 1,10012,green,381,1,1
473,PLAYER 2,9914,red,380,0,2
473,PLAYER 3,9923,yellow,380,0,3
473,PLAYER 4,9670,blue,380,0,4
474,PLAYER 1,9630,green,380,0,1
474,PLAYER 2,10002,red,380,1,2
474,PLAYER 3,9603,yellow,379,0,3
474,PLAYER 4,9737,blue,379,0,4
475,PLAYER 1,9947,green,385,0,1
475,PLAYER 2,9986,red,385,0,2
475,PLAYER 3,9990,yellow,385,0,3
475,PLAYER 4,10003,blue,385,1,4
476,PLAYER 1,9720,green,374,0,1
476,PLAYER 2,10005,red,374,1,2
476,PLAYER 3,9757,yellow,373,0,3
476,PLAYER 4,9685,blue,373,0,4
477,PLAYER 1,9654,green,376,0,1
477,PLAYER 2,9537,red,376,0,2
477,PLAYER 3,10017,yellow,376,1,3
477,PLAYER 4,9365,blue,375,0,4
478,PLAYER 1,10015,green,387,1,1
478,PLAYER 2,9759,red,386,0,2
478,PLAYER 3,9870,yellow,386,0,3
478,PLAYER 4,9979,blue,386,0,4
479,PLAYER 1,10005,green,371,1,1
479,PLAYER 2,9504,red,370,0,2
479,PLAYER 3,9573,yellow,370,0,3
479,PLAYER 4,9369,blue,370,0,4
480,PLAYER 1,10006,green,383,1,1
480,PLAYER 2,9775,red,382,0,2
480,PLAYER 3,9881,yellow,382,0,3
480,PLAYER 4,9784,blue,382,0,4
481,PLAYER 1,10016,green,373,1,1
