game_number,name,space,color,turns,winner,player_number
336,PLAYER 2,97,red,4,0,2
336,PLAYER 3,111,yellow,4,1,3
336,PLAYER 4,70,blue,3,0,4
337,PLAYER 1,82,green,3,0,1
337,PLAYER 2,61,red,3,0,2
337,PLAYER 3,68,yellow,3,0,3
337,PLAYER 4,113,blue,3,1,4
338,PLAYER 1,99,green,4,0,1
338,PLAYER 2,95,red,4,0,2
338,PLAYER 3,99,yellow,4,0,3
338,PLAYER 4,102,blue,4,1,4
339,PLAYER 1,71,green,3,0,1
339,PLAYER 2,67,red,3,0,2
339,PLAYER 3,68,yellow,3,0,3
339,PLAYER 4,101,blue,3,1,4
340,PLAYER 1,103,green,4,1,1
340,PLAYER 2,65,red,3,0,2
340,PLAYER 3,57,yellow,3,0,3
340,PLAYER 4,68,blue,3,0,4
341,PLAYER 1,113,green,4,1,1
341,PLAYER 2,73,red,3,0,2
341,PLAYER 3,95,yellow,3,0,3
341,PLAYER 4,65,blue,3,0,4
342,PLAYER 1,96,green,4,0,1
342,PLAYER 2,96,red,4,0,2
342,PLAYER 3,87,yellow,4,0,3
342,PLAYER 4,116,blue,4,1,4
343,PLAYER 1,106,green,4,1,1
343,PLAYER 2,92,red,3,0,2
343,PLAYER 3,85,yellow,3,0,3
343,PLAYER 4,81,blue,3,0,4
344,PLAYER 1,101,green,4,1,1
344,PLAYER 2,93,red,3,0,2
344,PLAYER 3,78,yellow,3,0,3
344,PLAYER 4,87,blue,3,0,4
345,PLAYER 1,121,green,4,1,1
345,PLAYER 2,72,red,3,0,2
345,PLAYER 3,75,yellow,3,0,3
345,PLAYER 4,98,blue,3,0,4
346,PLAYER 1,70,green,4,0,1
346,PLAYER 2,104,red,4,1,2
346,PLAYER 3,94,yellow,3,0,3
346,PLAYER 4,94,blue,3,0,4
347,PLAYER 1,107,green,4,1,1
347,PLAYER 2,64,red,3,0,2
347,PLAYER 3,67,yellow,3,0,3
347,PLAYER 4,83,blue,3,0,4
348,PLAYER 1,111,green,4,1,1
348,PLAYER 2,62,red,3,0,2
348,PLAYER 3,83,yellow,3,0,3
348,PLAYER 4,72,blue,3,0,4
349,PLAYER 1,113,green,4,1,1
349,PLAYER 2,74,red,3,0,2
349,PLAYER 3,82,yellow,3,0,3
349,PLAYER 4,82,blue,3,0,4
350,PLAYER 1,103,green,4,1,1
350,PLAYER 2,88,red,3,0,2
350,PLAYER 3,89,yellow,3,0,3
350,PLAYER 4,83,blue,3,0,4
351,PLAYER 1,73,green,3,0,1
351,PLAYER 2,74,red,3,0,2
351,PLAYER 3,108,yellow,3,1,3
351,PLAYER 4,50,blue,2,0,4
352,PLAYER 1,103,green,4,1,1
352,PLAYER 2,66,red,3,0,2
352,PLAYER 3,70,yellow,3,0,3
352,PLAYER 4,82,blue,3,0,4
353,PLAYER 1,74,green,3,0,1
353,PLAYER 2,73,red,3,0,2
353,PLAYER 3,52,yellow,3,0,3
353,PLAYER 4,100,blue,3,1,4
354,PLAYER 1,71,green,3,0,1
354,PLAYER 2,74,red,3,0,2
354,PLAYER 3,85,yellow,3,0,3
354,PLAYER 4,100,blue,3,1,4
355,PLAYER 1,81,green,4,0,1
355,PLAYER 2,111,red,4,1,2
355,PLAYER 3,52,yellow,3,0,3
355,PLAYER 4,76,blue,3,0,4
356,PLAYER 1,121,green,4,1,1
356,PLAYER 2,93,red,3,0,2
356,PLAYER 3,63,yellow,3,0,3
356,PLAYER 4,86,blue,3,0,4
357,PLAYER 1,50,green,3,0,1
357,PLAYER 2,105,red,3,1,2
357,PLAYER 3,34,yellow,2,0,3
357,PLAYER 4,76,blue,2,0,4
358,PLAYER 1,124,green,4,1,1
358,PLAYER 2,47,red,3,0,2
358,PLAYER 3,90,yellow,3,0,3
358,PLAYER 4,98,blue,3,0,4
359,PLAYER 1,59,green,3,0,1
359,PLAYER 2,105,red,3,1,2
359,PLAYER 3,53,yellow,2,0,3
359,PLAYER 4,50,blue,2,0,4
360,PLAYER 1,78,green,3,0,1
360,PLAYER 2,68,red,3,0,2
360,PLAYER 3,106,yellow,3,1,3
360,PLAYER 4,54,blue,2,0,4
361,PLAYER 1,105,green,4,1,1
361,PLAYER 2,92,red,3,0,2
361,PLAYER 3,62,yellow,3,0,3
361,PLAYER 4,67,blue,3,0,4
362,PLAYER 1,89,green,3,0,1
362,PLAYER 2,88,red,3,0,2
362,PLAYER 3,74,yellow,3,0,3
362,PLAYER 4,101,blue,3,1,4
363,PLAYER 1,98,green,4,0,1
363,PLAYER 2,103,red,4,1,2
363,PLAYER 3,74,yellow,3,0,3
363,PLAYER 4,96,blue,3,0,4
364,PLAYER 1,100,green,3,1,1
364,PLAYER 2,48,red,2,0,2
364,PLAYER 3,51,yellow,2,0,3
364,PLAYER 4,67,blue,2,0,4
365,PLAYER 1,109,green,4,1,1
365,PLAYER 2,82,red,3,0,2
365,PLAYER 3,77,yellow,3,0,3
365,PLAYER 4,66,blue,3,0,4
366,PLAYER 1,89,green,4,0,1
366,PLAYER 2,107,red,4,1,2
366,PLAYER 3,72,yellow,3,0,3
366,PLAYER 4,81,blue,3,0,4
367,PLAYER 1,104,green,4,1,1
367,PLAYER 2,68,red,3,0,2
367,PLAYER 3,50,yellow,3,0,3
367,PLAYER 4,74,blue,3,0,4
368,PLAYER 1,99,green,4,0,1
368,PLAYER 2,108,red,4,1,2
368,PLAYER 3,71,yellow,3,0,3
368,PLAYER 4,49,blue,3,0,4
369,PLAYER 1,119,green,4,1,1
369,PLAYER 2,82,red,3,0,2
369,PLAYER 3,71,yellow,3,0,3
369,PLAYER 4,91,blue,3,0,4
370,PLAYER 1,75,green,3,0,1
370,PLAYER 2,93,red,3,0,2
370,PLAYER 3,83,yellow,3,0,3
370,PLAYER 4,101,blue,3,1,4
371,PLAYER 1,101,green,4,1,1
371,PLAYER 2,69,red,3,0,2
371,PLAYER 3,74,yellow,3,0,3
371,PLAYER 4,92,blue,3,0,4
372,PLAYER 1,101,green,3,1,1
372,PLAYER 2,52,red,2,0,2
372,PLAYER 3,45,yellow,2,0,3
372,PLAYER 4,69,blue,2,0,4
373,PLAYER 1,99,green,4,0,1
373,PLAYER 2,123,red,4,1,2
373,PLAYER 3,92,yellow,3,0,3
373,PLAYER 4,95,blue,3,0,4
374,PLAYER 1,94,green,4,0,1
374,PLAYER 2,88,red,4,0,2
374,PLAYER 3,112,yellow,4,1,3
374,PLAYER 4,80,blue,3,0,4
375,PLAYER 1,91,green,3,0,1
375,PLAYER 2,101,red,3,1,2
375,PLAYER 3,34,yellow,2,0,3
375,PLAYER 4,45,blue,2,0,4
376,PLAYER 1,106,green,4,1,1
376,PLAYER 2,64,red,3,0,2
376,PLAYER 3,56,yellow,3,0,3
376,PLAYER 4,53,blue,3,0,4
377,PLAYER 1,83,green,4,0,1
377,PLAYER 2,101,red,4,1,2
377,PLAYER 3,64,yellow,3,0,3
377,PLAYER 4,92,blue,3,0,4
378,PLAYER 1,99,green,4,0,1
378,PLAYER 2,91,red,4,0,2
378,PLAYER 3,118,yellow,4,1,3
378,PLAYER 4,88,blue,3,0,4
379,PLAYER 1,124,green,4,1,1
379,PLAYER 2,63,red,3,0,2
379,PLAYER 3,71,yellow,3,0,3
379,PLAYER 4,68,blue,3,0,4
380,PLAYER 1,118,green,4,1,1
380,PLAYER 2,51,red,3,0,2
380,PLAYER 3,64,yellow,3,0,3
380,PLAYER 4,57,blue,3,0,4
381,PLAYER 1,108,green,3,1,1
381,PLAYER 2,69,red,2,0,2
381,PLAYER 3,68,yellow,2,0,3
381,PLAYER 4,63,blue,2,0,4
382,PLAYER 1,92,green,3,0,1
382,PLAYER 2,82,red,3,0,2
382,PLAYER 3,79,yellow,3,0,3
382,PLAYER 4,104,blue,3,1,4
383,PLAYER 1,101,green,4,1,1
383,PLAYER 2,55,red,3,0,2
383,PLAYER 3,81,yellow,3,0,3
383,PLAYER 4,82,blue,3,0,4
384,PLAYER 1,89,green,3,0,1
384,PLAYER 2,101,red,3,1,2
384,PLAYER 3,68,yellow,2,0,3
384,PLAYER 4,62,blue,2,0,4
385,PLAYER 1,108,green,4,1,1
385,PLAYER 2,89,red,3,0,2
385,PLAYER 3,78,yellow,3,0,3
385,PLAYER 4,59,blue,3,0,4
386,PLAYER 1,105,green,4,1,1
386,PLAYER 2,44,red,3,0,2
386,PLAYER 3,66,yellow,3,0,3
386,PLAYER 4,83,blue,3,0,4
387,PLAYER 1,103,green,3,1,1
387,PLAYER 2,46,red,2,0,2
387,PLAYER 3,29,yellow,2,0,3
387,PLAYER 4,27,blue,2,0,4
388,PLAYER 1,89,green,3,0,1
388,PLAYER 2,101,red,3,1,2
388,PLAYER 3,43,yellow,2,0,3
388,PLAYER 4,64,blue,2,0,4
389,PLAYER 1,72,green,3,0,1
389,PLAYER 2,84,red,3,0,2
389,PLAYER 3,67,yellow,3,0,3
389,PLAYER 4,102,blue,3,1,4
390,PLAYER 1,71,green,3,0,1
390,PLAYER 2,61,red,3,0,2
390,PLAYER 3,101,yellow,3,1,3
390,PLAYER 4,42,blue,2,0,4
391,PLAYER 1,73,green,4,0,1
391,PLAYER 2,127,red,4,1,2
391,PLAYER 3,55,yellow,3,0,3
391,PLAYER 4,64,blue,3,0,4
392,PLAYER 1,76,green,4,0,1
392,PLAYER 2,104,red,4,1,2
392,PLAYER 3,86,yellow,3,0,3
392,PLAYER 4,70,blue,3,0,4
393,PLAYER 1,95,green,3,0,1
393,PLAYER 2,102,red,3,1,2
393,PLAYER 3,56,yellow,2,0,3
393,PLAYER 4,53,blue,2,0,4
394,PLAYER 1,113,green,4,1,1
394,PLAYER 2,89,red,3,0,2
394,PLAYER 3,74,yellow,3,0,3
394,PLAYER 4,63,blue,3,0,4
395,PLAYER 1,105,green,4,1,1
395,PLAYER 2,93,red,3,0,2
395,PLAYER 3,66,yellow,3,0,3
395,PLAYER 4,78,blue,3,0,4
396,PLAYER 1,102,green,4,1,1
396,PLAYER 2,88,red,3,0,2
396,PLAYER 3,72,yellow,3,0,3
396,PLAYER 4,92,blue,3,0,4
397,PLAYER 1,95,green,4,0,1
397,PLAYER 2,97,red,4,0,2
397,PLAYER 3,101,yellow,4,1,3
397,PLAYER 4,67,blue,3,0,4
398,PLAYER 1,89,green,4,0,1
398,PLAYER 2,107,red,4,1,2
398,PLAYER 3,93,yellow,3,0,3
398,PLAYER 4,56,blue,3,0,4
399,PLAYER 1,75,green,3,0,1
399,PLAYER 2,70,red,3,0,2
399,PLAYER 3,76,yellow,3,0,3
399,PLAYER 4,102,blue,3,1,4
400,PLAYER 1,70,green,4,0,1
400,PLAYER 2,109,red,4,1,2
400,PLAYER 3,79,yellow,3,0,3
400,PLAYER 4,49,blue,3,0,4
401,PLAYER 1,60,green,3,0,1
401,PLAYER 2,104,red,3,1,2
401,PLAYER 3,69,yellow,2,0,3
401,PLAYER 4,53,blue,2,0,4
402,PLAYER 1,99,green,4,0,1
402,PLAYER 2,109,red,4,1,2
402,PLAYER 3,73,yellow,3,0,3
402,PLAYER 4,77,blue,3,0,4
403,PLAYER 1,95,green,4,0,1
403,PLAYER 2,82,red,4,0,2
403,PLAYER 3,83,yellow,4,0,3
403,PLAYER 4,102,blue,4,1,4
404,PLAYER 1,117,green,4,1,1
404,PLAYER 2,62,red,3,0,2
404,PLAYER 3,96,yellow,3,0,3
404,PLAYER 4,69,blue,3,0,4
405,PLAYER 1,101,green,3,1,1
405,PLAYER 2,64,red,2,0,2
405,PLAYER 3,54,yellow,2,0,3
405,PLAYER 4,35,blue,2,0,4
406,PLAYER 1,106,green,3,1,1
406,PLAYER 2,51,red,2,0,2
406,PLAYER 3,58,yellow,2,0,3
406,PLAYER 4,38,blue,2,0,4
407,PLAYER 1,112,green,4,1,1
407,PLAYER 2,73,red,3,0,2
407,PLAYER 3,65,yellow,3,0,3
407,PLAYER 4,68,blue,3,0,4
408,PLAYER 1,118,green,4,1,1
408,PLAYER 2,93,red,3,0,2
408,PLAYER 3,91,yellow,3,0,3
408,PLAYER 4,90,blue,3,0,4
409,PLAYER 1,96,green,4,0,1
409,PLAYER 2,101,red,4,1,2
409,PLAYER 3,70,yellow,3,0,3
409,PLAYER 4,84,blue,3,0,4
410,PLAYER 1,82,green,4,0,1
410,PLAYER 2,111,red,4,1,2
410,PLAYER 3,47,yellow,3,0,3
410,PLAYER 4,88,blue,3,0,4
411,PLAYER 1,95,green,4,0,1
411,PLAYER 2,123,red,4,1,2
411,PLAYER 3,51,yellow,3,0,3
411,PLAYER 4,70,blue,3,0,4
412,PLAYER 1,124,green,4,1,1
412,PLAYER 2,41,red,3,0,2
412,PLAYER 3,50,yellow,3,0,3
412,PLAYER 4,81,blue,3,0,4
413,PLAYER 1,87,green,4,0,1
413,PLAYER 2,124,red,4,1,2
413,PLAYER 3,44,yellow,3,0,3
413,PLAYER 4,89,blue,3,0,4
414,PLAYER 1,100,green,4,1,1
414,PLAYER 2,75,red,3,0,2
414,PLAYER 3,69,yellow,3,0,3
414,PLAYER 4,93,blue,3,0,4
415,PLAYER 1,107,green,4,1,1
415,PLAYER 2,64,red,3,0,2
415,PLAYER 3,91,yellow,3,0,3
415,PLAYER 4,83,blue,3,0,4
416,PLAYER 1,102,green,4,1,1
416,PLAYER 2,68,red,3,0,2
416,PLAYER 3,64,yellow,3,0,3
416,PLAYER 4,92,blue,3,0,4
417,PLAYER 1,102,green,4,1,1
417,PLAYER 2,82,red,3,0,2
417,PLAYER 3,67,yellow,3,0,3
417,PLAYER 4,88,blue,3,0,4
418,PLAYER 1,115,green,4,1,1
418,PLAYER 2,68,red,3,0,2
418,PLAYER 3,97,yellow,3,0,3
418,PLAYER 4,82,blue,3,0,4
419,PLAYER 1,111,green,4,1,1
419,PLAYER 2,64,red,3,0,2
419,PLAYER 3,81,yellow,3,0,3
419,PLAYER 4,62,blue,3,0,4
420,PLAYER 1,99,green,4,0,1
420,PLAYER 2,116,red,4,1,2
420,PLAYER 3,64,yellow,3,0,3
420,PLAYER 4,93,blue,3,0,4
421,PLAYER 1,52,green,3,0,1
421,PLAYER 2,115,red,3,1,2
421,PLAYER 3,50,yellow,2,0,3
421,PLAYER 4,44,blue,2,0,4
422,PLAYER 1,84,green,4,0,1
422,PLAYER 2,107,red,4,1,2
422,PLAYER 3,60,yellow,3,0,3
422,PLAYER 4,74,blue,3,0,4
423,PLAYER 1,111,green,4,1,1
423,PLAYER 2,93,red,3,0,2
423,PLAYER 3,82,yellow,3,0,3
423,PLAYER 4,63,blue,3,0,4
424,PLAYER 1,101,green,4,1,1
424,PLAYER 2,83,red,3,0,2
424,PLAYER 3,74,yellow,3,0,3
424,PLAYER 4,83,blue,3,0,4
425,PLAYER 1,101,green,4,1,1
425,PLAYER 2,73,red,3,0,2
425,PLAYER 3,62,yellow,3,0,3
425,PLAYER 4,88,blue,3,0,4
426,PLAYER 1,101,green,4,1,1
426,PLAYER 2,61,red,3,0,2
426,PLAYER 3,70,yellow,3,0,3
426,PLAYER 4,72,blue,3,0,4
427,PLAYER 1,86,green,4,0,1
427,PLAYER 2,108,red,4,1,2
427,PLAYER 3,68,yellow,3,0,3
427,PLAYER 4,94,blue,3,0,4
428,PLAYER 1,73,green,4,0,1
428,PLAYER 2,109,red,4,1,2
428,PLAYER 3,90,yellow,3,0,3
428,PLAYER 4,61,blue,3,0,4
429,PLAYER 1,96,green,4,0,1
429,PLAYER 2,102,red,4,1,2
429,PLAYER 3,95,yellow,3,0,3
429,PLAYER 4,92,blue,3,0,4
430,PLAYER 1,102,green,4,1,1
430,PLAYER 2,62,red,3,0,2
430,PLAYER 3,64,yellow,3,0,3
430,PLAYER 4,74,blue,3,0,4
431,PLAYER 1,106,green,5,1,1
431,PLAYER 2,89,red,4,0,2
431,PLAYER 3,96,yellow,4,0,3
431,PLAYER 4,87,blue,4,0,4
432,PLAYER 1,106,green,4,1,1
432,PLAYER 2,83,red,3,0,2
432,PLAYER 3,66,yellow,3,0,3
432,PLAYER 4,48,blue,3,0,4
433,PLAYER 1,125,green,5,1,1
433,PLAYER 2,92,red,4,0,2
433,PLAYER 3,99,yellow,4,0,3
433,PLAYER 4,99,blue,4,0,4
434,PLAYER 1,65,green,3,0,1
434,PLAYER 2,89,red,3,0,2
434,PLAYER 3,77,yellow,3,0,3
434,PLAYER 4,102,blue,3,1,4
435,PLAYER 1,71,green,4,0,1
435,PLAYER 2,94,red,4,0,2
435,PLAYER 3,86,yellow,4,0,3
435,PLAYER 4,108,blue,4,1,4
436,PLAYER 1,99,green,4,0,1
436,PLAYER 2,107,red,4,1,2
436,PLAYER 3,47,yellow,3,0,3
436,PLAYER 4,63,blue,3,0,4
437,PLAYER 1,106,green,4,1,1
437,PLAYER 2,71,red,3,0,2
437,PLAYER 3,99,yellow,3,0,3
437,PLAYER 4,45,blue,3,0,4
438,PLAYER 1,87,green,4,0,1
438,PLAYER 2,119,red,4,1,2
438,PLAYER 3,71,yellow,3,0,3
438,PLAYER 4,98,blue,3,0,4
439,PLAYER 1,102,green,4,1,1
439,PLAYER 2,82,red,3,0,2
439,PLAYER 3,86,yellow,3,0,3
439,PLAYER 4,80,blue,3,0,4
440,PLAYER 1,114,green,5,1,1
440,PLAYER 2,76,red,4,0,2
440,PLAYER 3,96,yellow,4,0,3
440,PLAYER 4,88,blue,4,0,4
441,PLAYER 1,114,green,4,1,1
441,PLAYER 2,53,red,3,0,2
441,PLAYER 3,79,yellow,3,0,3
441,PLAYER 4,73,blue,3,0,4
442,PLAYER 1,103,green,5,1,1
442,PLAYER 2,95,red,4,0,2
442,PLAYER 3,97,yellow,4,0,3
442,PLAYER 4,98,blue,4,0,4
443,PLAYER 1,107,green,4,1,1
443,PLAYER 2,59,red,3,0,2
443,PLAYER 3,79,yellow,3,0,3
443,PLAYER 4,75,blue,3,0,4
444,PLAYER 1,119,green,4,1,1
444,PLAYER 2,94,red,3,0,2
444,PLAYER 3,66,yellow,3,0,3
444,PLAYER 4,75,blue,3,0,4
445,PLAYER 1,104,green,4,1,1
445,PLAYER 2,86,red,3,0,2
445,PLAYER 3,84,yellow,3,0,3
445,PLAYER 4,93,blue,3,0,4
446,PLAYER 1,101,green,4,1,1
446,PLAYER 2,97,red,3,0,2
446,PLAYER 3,69,yellow,3,0,3
446,PLAYER 4,62,blue,3,0,4
447,PLAYER 1,99,green,4,0,1
447,PLAYER 2,101,red,4,1,2
447,PLAYER 3,66,yellow,3,0,3
447,PLAYER 4,52,blue,3,0,4
448,PLAYER 1,53,green,3,0,1
448,PLAYER 2,69,red,3,0,2
448,PLAYER 3,101,yellow,3,1,3
448,PLAYER 4,53,blue,2,0,4
449,PLAYER 1,70,green,4,0,1
449,PLAYER 2,88,red,4,0,2
449,PLAYER 3,102,yellow,4,1,3
449,PLAYER 4,76,blue,3,0,4
450,PLAYER 1,91,green,4,0,1
450,PLAYER 2,77,red,4,0,2
450,PLAYER 3,102,yellow,4,1,3
450,PLAYER 4,63,blue,3,0,4
451,PLAYER 1,51,green,3,0,1
451,PLAYER 2,65,red,3,0,2
451,PLAYER 3,92,yellow,3,0,3
451,PLAYER 4,100,blue,3,1,4
452,PLAYER 1,105,green,3,1,1
452,PLAYER 2,36,red,2,0,2
452,PLAYER 3,63,yellow,2,0,3
452,PLAYER 4,69,blue,2,0,4
453,PLAYER 1,83,green,4,0,1
453,PLAYER 2,116,red,4,1,2
453,PLAYER 3,54,yellow,3,0,3
453,PLAYER 4,68,blue,3,0,4
454,PLAYER 1,105,green,4,1,1
454,PLAYER 2,81,red,3,0,2
454,PLAYER 3,82,yellow,3,0,3
454,PLAYER 4,83,blue,3,0,4
455,PLAYER 1,118,green,4,1,1
455,PLAYER 2,99,red,3,0,2
455,PLAYER 3,82,yellow,3,0,3
455,PLAYER 4,57,blue,3,0,4
456,PLAYER 1,101,green,3,1,1
456,PLAYER 2,39,red,2,0,2
456,PLAYER 3,62,yellow,2,0,3
456,PLAYER 4,42,blue,2,0,4
457,PLAYER 1,100,green,4,1,1
457,PLAYER 2,79,red,3,0,2
457,PLAYER 3,49,yellow,3,0,3
457,PLAYER 4,71,blue,3,0,4
458,PLAYER 1,102,green,4,1,1
458,PLAYER 2,70,red,3,0,2
458,PLAYER 3,67,yellow,3,0,3
458,PLAYER 4,79,blue,3,0,4
459,PLAYER 1,114,green,4,1,1
459,PLAYER 2,57,red,3,0,2
459,PLAYER 3,82,yellow,3,0,3
459,PLAYER 4,49,blue,3,0,4
460,PLAYER 1,96,green,4,0,1
460,PLAYER 2,103,red,4,1,2
460,PLAYER 3,97,yellow,3,0,3
460,PLAYER 4,69,blue,3,0,4
461,PLAYER 1,116,green,4,1,1
461,PLAYER 2,82,red,3,0,2
461,PLAYER 3,84,yellow,3,0,3
461,PLAYER 4,78,blue,3,0,4
462,PLAYER 1,106,green,4,1,1
462,PLAYER 2,84,red,3,0,2
462,PLAYER 3,77,yellow,3,0,3
462,PLAYER 4,85,blue,3,0,4
463,PLAYER 1,104,green,4,1,1
463,PLAYER 2,82,red,3,0,2
463,PLAYER 3,58,yellow,3,0,3
463,PLAYER 4,74,blue,3,0,4
464,PLAYER 1,89,green,4,0,1
464,PLAYER 2,75,red,4,0,2
464,PLAYER 3,104,yellow,4,1,3
464,PLAYER 4,61,blue,3,0,4
465,PLAYER 1,90,green,4,0,1
465,PLAYER 2,103,red,4,1,2
465,PLAYER 3,87,yellow,3,0,3
465,PLAYER 4,88,blue,3,0,4
466,PLAYER 1,106,green,4,1,1
466,PLAYER 2,78,red,3,0,2
466,PLAYER 3,90,yellow,3,0,3
466,PLAYER 4,66,blue,3,0,4
467,PLAYER 1,101,green,4,1,1
467,PLAYER 2,72,red,3,0,2
467,PLAYER 3,60,yellow,3,0,3
467,PLAYER 4,81,blue,3,0,4
468,PLAYER 1,100,green,4,1,1
468,PLAYER 2,95,red,3,0,2
468,PLAYER 3,60,yellow,3,0,3
468,PLAYER 4,50,blue,3,0,4
469,PLAYER 1,100,green,4,1,1
469,PLAYER 2,66,red,3,0,2
469,PLAYER 3,97,yellow,3,0,3
469,PLAYER 4,62,blue,3,0,4
470,PLAYER 1,112,green,4,1,1
470,PLAYER 2,70,red,3,0,2
470,PLAYER 3,64,yellow,3,0,3
470,PLAYER 4,68,blue,3,0,4
471,PLAYER 1,113,green,4,1,1
471,PLAYER 2,70,red,3,0,2
471,PLAYER 3,93,yellow,3,0,3
471,PLAYER 4,78,blue,3,0,4
472,PLAYER 1,102,green,4,1,1
472,PLAYER 2,90,red,3,0,2
472,PLAYER 3,65,yellow,3,0,3
472,PLAYER 4,57,blue,3,0,4
473,PLAYER 1,67,green,3,0,1
473,PLAYER 2,69,red,3,0,2
473,PLAYER 3,74,yellow,3,0,3
473,PLAYER 4,100,blue,3,1,4
474,PLAYER 1,113,green,3,1,1
474,PLAYER 2,37,red,2,0,2
474,PLAYER 3,64,yellow,2,0,3
474,PLAYER 4,35,blue,2,0,4
475,PLAYER 1,82,green,3,0,1
475,PLAYER 2,101,red,3,1,2
475,PLAYER 3,46,yellow,2,0,3
475,PLAYER 4,52,blue,2,0,4
476,PLAYER 1,104,green,4,1,1
476,PLAYER 2,94,red,3,0,2
476,PLAYER 3,74,yellow,3,0,3
476,PLAYER 4,77,blue,3,0,4
477,PLAYER 1,124,green,4,1,1
477,PLAYER 2,89,red,3,0,2
477,PLAYER 3,66,yellow,3,0,3
477,PLAYER 4,57,blue,3,0,4
478,PLAYER 1,105,green,4,1,1
478,PLAYER 2,88,red,3,0,2
478,PLAYER 3,93,yellow,3,0,3
478,PLAYER 4,77,blue,3,0,4
479,PLAYER 1,53,green,3,0,1
479,PLAYER 2,109,red,3,1,2
479,PLAYER 3,57,yellow,2,0,3
479,PLAYER 4,64,blue,2,0,4
480,PLAYER 1,126,green,4,1,1
480,PLAYER 2,70,red,3,0,2
480,PLAYER 3,68,yellow,3,0,3
480,PLAYER 4,76,blue,3,0,4
481,PLAYER 1,69,green,4,0,1
481,PLAYER 2,123,red,4,1,2
481,PLAYER 3,89,yellow,3,0,3
481,PLAYER 4,71,blue,3,0,4
482,PLAYER 1,81,green,4,0,1
482,PLAYER 2,112,red,4,1,2
482,PLAYER 3,73,yellow,3,0,3
482,PLAYER 4,76,blue,3,0,4
483,PLAYER 1,92,green,4,0,1
483,PLAYER 2,111,red,4,1,2
483,PLAYER 3,74,yellow,3,0,3
483,PLAYER 4,51,blue,3,0,4
484,PLAYER 1,94,green,4,0,1
484,PLAYER 2,100,red,4,1,2
484,PLAYER 3,65,yellow,3,0,3
484,PLAYER 4,71,blue,3,0,4
485,PLAYER 1,116,green,4,1,1
485,PLAYER 2,80,red,3,0,2
485,PLAYER 3,84,yellow,3,0,3
485,PLAYER 4,68,blue,3,0,4
486,PLAYER 1,101,green,4,1,1
486,PLAYER 2,77,red,3,0,2
486,PLAYER 3,48,yellow,3,0,3
486,PLAYER 4,83,blue,3,0,4
487,PLAYER 1,98,green,4,0,1
487,PLAYER 2,106,red,4,1,2
487,PLAYER 3,93,yellow,3,0,3
487,PLAYER 4,66,blue,3,0,4
488,PLAYER 1,98,green,4,0,1
488,PLAYER 2,96,red,4,0,2
488,PLAYER 3,100,yellow,4,1,3
488,PLAYER 4,54,blue,3,0,4
489,PLAYER 1,81,green,3,0,1
489,PLAYER 2,67,red,3,0,2
489,PLAYER 3,93,yellow,3,0,3
489,PLAYER 4,108,blue,3,1,4
490,PLAYER 1,89,green,3,0,1
490,PLAYER 2,70,red,3,0,2
490,PLAYER 3,109,yellow,3,1,3
490,PLAYER 4,77,blue,2,0,4
491,PLAYER 1,101,green,4,1,1
491,PLAYER 2,70,red,3,0,2
491,PLAYER 3,72,yellow,3,0,3
491,PLAYER 4,90,blue,3,0,4
492,PLAYER 1,104,green,3,1,1
492,PLAYER 2,69,red,2,0,2
492,PLAYER 3,42,yellow,2,0,3
492,PLAYER 4,55,blue,2,0,4
493,PLAYER 1,112,green,3,1,1
493,PLAYER 2,77,red,2,0,2
493,PLAYER 3,45,yellow,2,0,3
493,PLAYER 4,47,blue,2,0,4
494,PLAYER 1,82,green,4,0,1
494,PLAYER 2,86,red,4,0,2
494,PLAYER 3,70,yellow,4,0,3
494,PLAYER 4,113,blue,4,1,4
495,PLAYER 1,93,green,4,0,1
495,PLAYER 2,117,red,4,1,2
495,PLAYER 3,60,yellow,3,0,3
495,PLAYER 4,73,blue,3,0,4
496,PLAYER 1,83,green,3,0,1
496,PLAYER 2,80,red,3,0,2
496,PLAYER 3,109,yellow,3,1,3
496,PLAYER 4,39,blue,2,0,4
497,PLAYER 1,104,green,4,1,1
497,PLAYER 2,69,red,3,0,2
497,PLAYER 3,60,yellow,3,0,3
497,PLAYER 4,59,blue,3,0,4
498,PLAYER 1,95,green,4,0,1
498,PLAYER 2,114,red,4,1,2
498,PLAYER 3,72,yellow,3,0,3
498,PLAYER 4,76,blue,3,0,4
499,PLAYER 1,112,green,4,1,1
499,PLAYER 2,92,red,3,0,2
499,PLAYER 3,66,yellow,3,0,3
499,PLAYER 4,69,blue,3,0,4
500,PLAYER 1,98,green,4,0,1
500,PLAYER 2,110,red,4,1,2
500,PLAYER 3,91,yellow,3,0,3
500,PLAYER 4,79,blue,3,0,4
501,PLAYER 1,89,green,4,0,1
501,PLAYER 2,103,red,4,1,2
501,PLAYER 3,81,yellow,3,0,3
501,PLAYER 4,60,blue,3,0,4
502,PLAYER 1,102,green,4,1,1
502,PLAYER 2,93,red,3,0,2
502,PLAYER 3,85,yellow,3,0,3
502,PLAYER 4,55,blue,3,0,4
503,PLAYER 1,97,green,4,0,1
503,PLAYER 2,107,red,4,1,2
503,PLAYER 3,80,yellow,3,0,3
503,PLAYER 4,64,blue,3,0,4
504,PLAYER 1,100,green,4,1,1
504,PLAYER 2,89,red,3,0,2
